30827362,0,!Kung_language,0
30827379,0,!Kung_language,0
30834445,0,!Kung_language,0
31330939,0,!Kung_language,0
32456301,0,!Kung_language,0
32558936,0,!Kung_language,0
32559016,0,!Kung_language,0
32559264,0,!Kung_language,0
32688802,0,!Kung_language,0
32720685,0,!Kung_language,0
32754645,0,!Kung_language,0
33516357,0,!Kung_language,0
33543577,0,!Kung_language,0
33550822,0,!Kung_language,0
33550847,0,!Kung_language,0
33550863,0,!Kung_language,0
33550929,0,!Kung_language,0
33588250,0,!Kung_language,0
33595092,0,!Kung_language,0
33595176,0,!Kung_language,0
33595365,0,!Kung_language,0
33620999,0,!Kung_language,0
33632180,0,!Kung_language,0
34314219,0,!Kung_language,0
34338728,0,!Kung_language,0
35249516,0,!Kung_language,0
35249944,0,!Kung_language,0
35249954,0,!Kung_language,0
35277415,0,!Kung_language,0
35277645,0,!Kung_language,0
35329161,0,!Kung_language,0
35501680,0,!Kung_language,0
35501903,0,!Kung_language,0
35761805,0,!Kung_language,0
36713094,0,!Kung_language,0
37132567,0,!Kung_language,0
37192174,0,!Kung_language,0
37860818,0,!Kung_language,0
38388388,0,!Kung_language,0
40425917,0,!Kung_language,0
40441692,0,!Kung_language,0
48386863,0,!Kung_language,0
569,0,!Kung_people,0
5388,0,!Kung_people,0
15474,0,!Kung_people,0
22860,0,!Kung_people,0
102262,0,!Kung_people,0
215509,0,!Kung_people,0
317886,0,!Kung_people,0
552168,0,!Kung_people,0
641840,0,!Kung_people,0
816362,0,!Kung_people,0
1009289,0,!Kung_people,0
1227748,0,!Kung_people,0
1933869,0,!Kung_people,0
3121665,0,!Kung_people,0
3239479,0,!Kung_people,0
4148032,0,!Kung_people,0
5227591,0,!Kung_people,0
6299108,0,!Kung_people,0
7264431,0,!Kung_people,0
13285831,0,!Kung_people,0
17200325,0,!Kung_people,0
20290838,0,!Kung_people,0
23221293,0,!Kung_people,0
23628838,0,!Kung_people,0
26451793,0,!Kung_people,0
26854262,0,!Kung_people,0
38905381,0,!Kung_people,0
49182508,0,!Kung_people,0
37361147,0,!Kweiten_ta_//ken,0
13219614,0,!Les,0
22918304,0,!Mayday¡,0
37365799,0,!New_Spirit!,0
1955672,0,!Oka_Tokat,0
2427130,0,!Oka_Tokat,0
2427188,0,!Oka_Tokat,0
2429132,0,!Oka_Tokat,0
2443833,0,!Oka_Tokat,0
2443850,0,!Oka_Tokat,0
2443857,0,!Oka_Tokat,0
2597206,0,!Oka_Tokat,0
2598330,0,!Oka_Tokat,0
2604152,0,!Oka_Tokat,0
2632509,0,!Oka_Tokat,0
3270626,0,!Oka_Tokat,0
3720524,0,!Oka_Tokat,0
4660395,0,!Oka_Tokat,0
4719777,0,!Oka_Tokat,0
5290726,0,!Oka_Tokat,0
5526638,0,!Oka_Tokat,0
5563198,0,!Oka_Tokat,0
6153336,0,!Oka_Tokat,0
6250221,0,!Oka_Tokat,0
6353850,0,!Oka_Tokat,0
6394906,0,!Oka_Tokat,0
6426894,0,!Oka_Tokat,0
6794632,0,!Oka_Tokat,0
6866534,0,!Oka_Tokat,0
7360687,0,!Oka_Tokat,0
7874616,0,!Oka_Tokat,0
8127304,0,!Oka_Tokat,0
8500474,0,!Oka_Tokat,0
8917884,0,!Oka_Tokat,0
9497214,0,!Oka_Tokat,0
9554144,0,!Oka_Tokat,0
10241319,0,!Oka_Tokat,0
10551062,0,!Oka_Tokat,0
10611027,0,!Oka_Tokat,0
11408024,0,!Oka_Tokat,0
11677339,0,!Oka_Tokat,0
11683436,0,!Oka_Tokat,0
11694209,0,!Oka_Tokat,0
11800026,0,!Oka_Tokat,0
12041101,0,!Oka_Tokat,0
12382458,0,!Oka_Tokat,0
12453883,0,!Oka_Tokat,0
12719991,0,!Oka_Tokat,0
12780055,0,!Oka_Tokat,0
12938415,0,!Oka_Tokat,0
13490730,0,!Oka_Tokat,0
13591535,0,!Oka_Tokat,0
13693434,0,!Oka_Tokat,0
13902270,0,!Oka_Tokat,0
14283384,0,!Oka_Tokat,0
14602164,0,!Oka_Tokat,0
14715327,0,!Oka_Tokat,0
14973510,0,!Oka_Tokat,0
15332978,0,!Oka_Tokat,0
16059647,0,!Oka_Tokat,0
16083903,0,!Oka_Tokat,0
16159965,0,!Oka_Tokat,0
16498971,0,!Oka_Tokat,0
16742709,0,!Oka_Tokat,0
16742728,0,!Oka_Tokat,0
17173637,0,!Oka_Tokat,0
17366365,0,!Oka_Tokat,0
17501694,0,!Oka_Tokat,0
17720277,0,!Oka_Tokat,0
17747628,0,!Oka_Tokat,0
18411909,0,!Oka_Tokat,0
19003306,0,!Oka_Tokat,0
19051765,0,!Oka_Tokat,0
19726504,0,!Oka_Tokat,0
20359210,0,!Oka_Tokat,0
20779379,0,!Oka_Tokat,0
21288045,0,!Oka_Tokat,0
21551816,0,!Oka_Tokat,0
21619496,0,!Oka_Tokat,0
21685762,0,!Oka_Tokat,0
21731331,0,!Oka_Tokat,0
22086596,0,!Oka_Tokat,0
22463477,0,!Oka_Tokat,0
22976571,0,!Oka_Tokat,0
22999118,0,!Oka_Tokat,0
23672895,0,!Oka_Tokat,0
23711745,0,!Oka_Tokat,0
23917676,0,!Oka_Tokat,0
24039083,0,!Oka_Tokat,0
24547119,0,!Oka_Tokat,0
25143250,0,!Oka_Tokat,0
25444936,0,!Oka_Tokat,0
25449734,0,!Oka_Tokat,0
25449753,0,!Oka_Tokat,0
25449774,0,!Oka_Tokat,0
25653484,0,!Oka_Tokat,0
25795982,0,!Oka_Tokat,0
25911453,0,!Oka_Tokat,0
26320225,0,!Oka_Tokat,0
26975922,0,!Oka_Tokat,0
27103440,0,!Oka_Tokat,0
27365514,0,!Oka_Tokat,0
27832719,0,!Oka_Tokat,0
27920299,0,!Oka_Tokat,0
28215436,0,!Oka_Tokat,0
29218872,0,!Oka_Tokat,0
29245064,0,!Oka_Tokat,0
29768154,0,!Oka_Tokat,0
30937496,0,!Oka_Tokat,0
31011703,0,!Oka_Tokat,0
31062408,0,!Oka_Tokat,0
31116793,0,!Oka_Tokat,0
31247911,0,!Oka_Tokat,0
31629003,0,!Oka_Tokat,0
31905165,0,!Oka_Tokat,0
32290637,0,!Oka_Tokat,0
32329649,0,!Oka_Tokat,0
32431514,0,!Oka_Tokat,0
32611796,0,!Oka_Tokat,0
32983744,0,!Oka_Tokat,0
33237723,0,!Oka_Tokat,0
33238790,0,!Oka_Tokat,0
33383143,0,!Oka_Tokat,0
33524068,0,!Oka_Tokat,0
33613420,0,!Oka_Tokat,0
33999939,0,!Oka_Tokat,0
34274665,0,!Oka_Tokat,0
34376590,0,!Oka_Tokat,0
34590519,0,!Oka_Tokat,0
34652897,0,!Oka_Tokat,0
34781417,0,!Oka_Tokat,0
34927002,0,!Oka_Tokat,0
35525826,0,!Oka_Tokat,0
35692521,0,!Oka_Tokat,0
35978874,0,!Oka_Tokat,0
36174285,0,!Oka_Tokat,0
36222765,0,!Oka_Tokat,0
36313899,0,!Oka_Tokat,0
36329860,0,!Oka_Tokat,0
36497037,0,!Oka_Tokat,0
37077965,0,!Oka_Tokat,0
37095275,0,!Oka_Tokat,0
37704297,0,!Oka_Tokat,0
37904724,0,!Oka_Tokat,0
37915590,0,!Oka_Tokat,0
38015496,0,!Oka_Tokat,0
38023230,0,!Oka_Tokat,0
38740597,0,!Oka_Tokat,0
38905320,0,!Oka_Tokat,0
39298824,0,!Oka_Tokat,0
39310425,0,!Oka_Tokat,0
39333535,0,!Oka_Tokat,0
39799916,0,!Oka_Tokat,0
40026758,0,!Oka_Tokat,0
40553250,0,!Oka_Tokat,0
40591091,0,!Oka_Tokat,0
